library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.fft,625,200,2000,2.274500
flutter_dspc,CfftPlan.fft,625,200,2000,1.549500
fftea,fftea.realFft,625,200,2000,9.550000
flutter_dspc,FFTStatic.rfft,640,200,2000,1.633000
flutter_dspc,FFTStatic.rfftMag,640,200,2000,1.681500
flutter_dspc,RfftPlan.execute,640,200,2000,1.048000
flutter_dspc,RfftPlan.executeSpec,640,200,2000,1.135000
flutter_dspc,FFTStatic.fft,640,200,2000,2.087500
flutter_dspc,CfftPlan.fft,640,200,2000,1.547000
fftea,fftea.realFft,640,200,2000,8.771500
flutter_dspc,FFTStatic.rfft,648,200,2000,1.719500
flutter_dspc,FFTStatic.rfftMag,648,200,2000,1.817500
flutter_dspc,RfftPlan.execute,648,200,2000,1.257500
flutter_dspc,RfftPlan.executeSpec,648,200,2000,1.310000
flutter_dspc,FFTStatic.fft,648,200,2000,2.207000
flutter_dspc,CfftPlan.fft,648,200,2000,1.747500
fftea,fftea.realFft,648,200,2000,11.250000
flutter_dspc,FFTStatic.rfft,675,200,2000,2.022500
flutter_dspc,FFTStatic.rfftMag,675,200,2000,1.971000
flutter_dspc,RfftPlan.execute,675,200,2000,1.286500
flutter_dspc,RfftPlan.executeSpec,675,200,2000,1.303500
flutter_dspc,FFTStatic.fft,675,200,2000,2.505000
flutter_dspc,CfftPlan.fft,675,200,2000,1.802000
fftea,fftea.realFft,675,200,2000,11.329500
flutter_dspc,FFTStatic.rfft,720,200,2000,1.753500
flutter_dspc,FFTStatic.rfftMag,720,200,2000,1.880500
flutter_dspc,RfftPlan.execute,720,200,2000,1.309500
flutter_dspc,RfftPlan.executeSpec,720,200,2000,1.340000
flutter_dspc,FFTStatic.fft,720,200,2000,2.288000
flutter_dspc,CfftPlan.fft,720,200,2000,1.804500
fftea,fftea.realFft,720,200,2000,11.022000
flutter_dspc,FFTStatic.rfft,729,200,2000,2.154500
flutter_dspc,FFTStatic.rfftMag,729,200,2000,2.111000
flutter_dspc,RfftPlan.execute,729,200,2000,1.474500
flutter_dspc,RfftPlan.executeSpec,729,200,2000,1.543000
flutter_dspc,FFTStatic.fft,729,200,2000,2.785500
flutter_dspc,CfftPlan.fft,729,200,2000,2.005000
fftea,fftea.realFft,729,200,2000,13.294000
flutter_dspc,FFTStatic.rfft,750,200,2000,1.999000
flutter_dspc,FFTStatic.rfftMag,750,200,2000,2.101500
flutter_dspc,RfftPlan.execute,750,200,2000,1.417500
flutter_dspc,RfftPlan.executeSpec,750,200,2000,1.448000
flutter_dspc,FFTStatic.fft,750,200,2000,2.535500
flutter_dspc,CfftPlan.fft,750,200,2000,1.931000
fftea,fftea.realFft,750,200,2000,12.531500
